GEMS Contest ID,Registered Voters for District,Total Votes,Election Year,Election Month,Election Type
State Representative Legislative Dist No. 47 - Position 1 - REP,63517,22728,2006,September,primary election
State Representative Legislative Dist No. 47 - Position 2 - DEM,63517,22728,2006,September,primary election
State Representative Legislative Dist No. 47 - Position 2 - REP,63517,22728,2006,September,primary election
State Representative Legislative Dist No. 48 - Position 1 - DEM,61217,22362,2006,September,primary election
State Representative Legislative Dist No. 48 - Position 1 - REP,61217,22362,2006,September,primary election
State Representative Legislative Dist No. 48 - Position 2 - DEM,61217,22362,2006,September,primary election
State Representative Legislative Dist No. 48 - Position 2 - REP,61217,22362,2006,September,primary election
State Representative Legislative Dist No. 5 - Position 1 - DEM,80589,26635,2006,September,primary election
State Representative Legislative Dist No. 5 - Position 1 - REP,80589,26635,2006,September,primary election
State Representative Legislative Dist No. 5 - Position 2 - DEM,80589,26635,2006,September,primary election
State Representative Legislative Dist No. 5 - Position 2 - REP,80589,26635,2006,September,primary election
State Senator Legislative Dist No. 30 - DEM,55843,17676,2006,September,primary election
State Senator Legislative Dist No. 30 - REP,55843,17676,2006,September,primary election
State Senator Legislative Dist No. 31 - DEM,26085,8586,2006,September,primary election
State Senator Legislative Dist No. 31 - REP,26085,8586,2006,September,primary election
State Senator Legislative Dist No. 32 - DEM,59946,22160,2006,September,primary election
State Senator Legislative Dist No. 32 - REP,59946,22160,2006,September,primary election
State Senator Legislative Dist No. 33 - DEM,51506,17758,2006,September,primary election
State Senator Legislative Dist No. 33 - REP,51506,17758,2006,September,primary election
State Senator Legislative Dist No. 34 - DEM,67418,26043,2006,September,primary election
State Senator Legislative Dist No. 34 - REP,67418,26043,2006,September,primary election
State Senator Legislative Dist No. 36 - DEM,77652,30264,2006,September,primary election
State Senator Legislative Dist No. 36 - REP,77652,30264,2006,September,primary election
State Senator Legislative Dist No. 37 - DEM,58501,19382,2006,September,primary election
State Senator Legislative Dist No. 37 - REP,58501,19382,2006,September,primary election
State Senator Legislative Dist No. 43 - DEM,69495,26791,2006,September,primary election
State Senator Legislative Dist No. 43 - REP,69495,26791,2006,September,primary election
State Senator Legislative Dist No. 45 - DEM,72101,24006,2006,September,primary election
State Senator Legislative Dist No. 45 - REP,72101,24006,2006,September,primary election
State Senator Legislative Dist No. 46 - DEM,73035,29894,2006,September,primary election
State Senator Legislative Dist No. 46 - REP,73035,29894,2006,September,primary election
State Senator Legislative Dist No. 47 - DEM,63517,22728,2006,September,primary election
State Senator Legislative Dist No. 47 - REP,63517,22728,2006,September,primary election
State Senator Legislative Dist No. 48 - DEM,61217,22362,2006,September,primary election
State Senator Legislative Dist No. 48 - REP,61217,22362,2006,September,primary election
State Supreme Court Justices of the Supreme Court - Position 2,955132,342195,2006,September,primary election
State Supreme Court Justices of the Supreme Court - Position 8,955132,342195,2006,September,primary election
State Supreme Court Justices of the Supreme Court - Position 9,955132,342195,2006,September,primary election
United States Representative Congressional District No. 1 - DEM,134236,47600,2006,September,primary election
United States Representative Congressional District No. 1 - REP,134236,47600,2006,September,primary election
United States Representative Congressional District No. 2 - DEM,364,139,2006,September,primary election
United States Representative Congressional District No. 2 - REP,364,139,2006,September,primary election
United States Representative Congressional District No. 7 - DEM,367653,137905,2006,September,primary election
United States Representative Congressional District No. 7 - REP,367653,137905,2006,September,primary election
United States Representative Congressional District No. 8 - DEM,310418,108863,2006,September,primary election
United States Representative Congressional District No. 8 - REP,310418,108863,2006,September,primary election
United States Representative Congressional District No. 9 - DEM,142461,47688,2006,September,primary election
United States Representative Congressional District No. 9 - REP,142461,47688,2006,September,primary election
United States Senator DEM,955132,342195,2006,September,primary election
United States Senator REP,955132,342195,2006,September,primary election
CITY OF DES MOINES PROPOSITION NO. 1 REGULAR TAX LEVY TO RESTORE FUNDS FOR POLICE DEPARTMENT STAFFING,15086,4757,2006,May,special election
CITY OF REDMOND PROPOSITION NO. 1 INCREASE IN REGULAR PROPERTY TAX LEVY RATE,23983,7222,2006,May,special election
"CITY OF SHORELINE PROPOSITION NO. 1 PARKS AND OPEN SPACE GENERAL OBLIGATION BONDS - $18,795,000",31705,10060,2006,May,special election
PUBLIC HOSPITAL DISTRICT NO. 1 PROPOSITION NO. 1 VALLEY MEDICAL CENTER ANNEXATION,33188,14022,2006,May,special election
HIGHLINE SCHOOL  DISTRICT NO. 401 PROPOSITION NO. 1 BONDS FOR CONSTRUCTION AND MODERNIZATION OF SCHOOL FACILITIES,57938,17712,2006,March,special election
VASHON ISLAND SCHOOL DISTRICT NO.  402 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING MAINTENANCE AND OPERATION LEVY,7723,3521,2006,March,special election
VASHON-MAURY ISLAND PARK AND RECREATION DISTRICT PROPOSITION NO. 1 MAINTENANCE AND OPERATION LEVY,7723,3521,2006,March,special election
AUBURN SCHOOL DISTRICT NO.408 PROPOSITION NO. 1 REPLACEMENT EDUCATIONAL PROGRAM AND OPERATIONS LEVY,34480,10653,2006,February,special election
BELLEVUE SCHOOL DISTRICT NO. 405 PROPOSITION NO. 1 EDUCATIONAL PROGRAMS AND OPERATIONS LEVY,66368,22222,2006,February,special election
BELLEVUE SCHOOL DISTRICT NO. 405 PROPOSITION NO. 2 TECHNOLOGY AND CAPITAL PROJECTS LEVIES,66368,22222,2006,February,special election
ENUMCLAW SCHOOL DISTRICT NO. 216 PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY,15358,5846,2006,February,special election
"FEDERAL WAY SCHOOL DISTRICT NO. 210 PROPOSITION NO. 1 GENERAL OBLICATION BONDS - $245,000,000",59753,17558,2006,February,special election
FIFE SCHOOL DISTRICT NO. 417 PROPOSITION NO. 1 PROGRAM AND FACILITIES OPERATION AND MAINTENANCE LEVY,2409,800,2006,February,special election
ISSAQUAH SCHOOL DISTRICT NO. 411 PROPOSITION NO. 1 REPLACEMENT OF MAINTENANCE AND OPERATIONS LEVY,51323,17735,2006,February,special election
ISSAQUAH SCHOOL DISTRICT NO. 411 PROPOSITION NO. 2 CAPITAL PROJECTS LEVIES,51323,17735,2006,February,special election
"ISSAQUAH SCHOOL DISTRICT NO. 411 PROPOSITION NO. 3 GENERAL OBLIGATION BONDS - $241,870,000",51323,17735,2006,February,special election
ISSAQUAH SCHOOL DISTRICT NO. 411 PROPOSITION NO. 4 SCHOOL BUS LEVY,51323,17735,2006,February,special election
KENT SCHOOL DISTRICT NO. 415 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL PROGRAMS AND OPERATION LEVY,71107,22513,2006,February,special election
KENT SCHOOL DISTRICT NO. 415 PROPOSITION NO. 2 REPLACEMENT OF EXPIRING TECHNOLOGY LEVY,71107,22513,2006,February,special election
"KENT SCHOOL DISTRICT NO. 415 PROPOSITION NO. 3 CAPITAL IMPROVEMENT AND SCHOOL CONSTRUCTION GENERAL OBLIGATION BONDS $106,000,000",71107,22513,2006,February,special election
LAKE WASHINGTON SCHOOL DISTRICT NO. 414 PROPOSITION NO. 1 EDUCATIONAL PROGRAMS AND OPERATINS LEVY,93067,24184,2006,February,special election
LAKE WASHINGTON SCHOOL DISTRICT NO. 414 PROPOSITION NO. 2 CAPITAL PROJECTS LEVIES,93067,24184,2006,February,special election
"LAKE WASHINGTON SCHOOL DISTRICT NO. 414 PROPOSITION NO. 3 GENERAL OBLIGATION BONDS - $436,000,000",93067,24184,2006,February,special election
MERCER ISLAND SCHOOL DISTRICT NO. 400 PROPOSITION NO. 1 REPLACEMENT OF MAINTENANCE AND OPERATIONS LEVY,15735,6033,2006,February,special election
MERCER ISLAND SCHOOL DISTRICT NO. 400 PROPOSITION NO. 2 SCHOOL TRANSPORTATION LEVY,15735,6033,2006,February,special election
NORTHSHORE SCHOOL DISTRICT NO. 417 PROPOSITION NO. 1 RENEWAL OF EDUCATIONAL MAINTENANCE AND OPERATIONS LEVY,45462,13034,2006,February,special election
NORTHSHORE SCHOOL DISTRICT NO. 417 PROPOSITION NO. 2 RENEWAL TECHNOLOGY CAPITAL PROJECTS LEVY,45462,13034,2006,February,special election
"NORTHSHORE SCHOOL DISTRICT NO. 417 PROPOSITION NO. 3 GENERAL OBLIGATION BONDS - $123,000,000",45462,13034,2006,February,special election
PROPOSED PUBLIC HOSPITAL DISTRICT NO. 5 PROPOSITION NO. 1 PROPOSED PUBLIC HOSPITAL DISTRICT NO. 5,7730,3548,2006,February,special election
Public Hospital District No. 5 Commissioner - Position 1,7730,3548,2006,February,special election
Public Hospital District No. 5 Commissioner - Position 2,7730,3548,2006,February,special election
Public Hospital District No. 5 Commissioner - Position 3,7730,3548,2006,February,special election
Public Hospital District No. 5 Commissioner - Position 4,7730,3548,2006,February,special election
Public Hospital District No. 5 Commissioner - Position 5,7730,3548,2006,February,special election
RIVERVIEW SCHOOL DISTRICT NO. 407 PROPOSITION NO. 1 REPLACEMENT EDUCATIONAL PROGRAMS MAINTENANCE AND OPERATIONS LEVY,11053,3409,2006,February,special election
RIVERVIEW SCHOOL DISTRICT NO. 407 PROPOSITION NO. 2 REPLACEMENT TECHNOLOGY CAPITAL PROJECTS LEVY,11053,3409,2006,February,special election
SHORELINE SCHOOL DISTRICT NO. 412 PROPOSITION NO. 1 REPLACEMENT EDUCATIONAL PROGRAMS MAINTENANCE AND OPERATION LEVY,41060,14161,2006,February,special election
"SHORELINE SCHOOL DISTRICT NO. 412 PROPOSITION NO. 2 BONDS FOR TECHNOLOGY, SAFETY AND RENOVATION OF SCHOOL FACILITIES",41060,14161,2006,February,special election
SNOQUALMIE VALLEY SCHOOL DISTRICT NO. 410 PROPOSITION NO. 1 REPLACEMENT OF MAINTENANCE AND OPERATIONS LEVY,18745,5451,2006,February,special election
SNOQUALMIE VALLEY SCHOOL DISTRICT NO. 410 PROPOSITION NO. 2 TECHNOLOGY CAPITAL PROJECTS LEVY,18745,5451,2006,February,special election
SNOQUALMIE VALLEY SCHOOL DISTRICT NO. 410 PROPOSITION NO. 3 SCHOOL BUS LEVY,18745,5451,2006,February,special election
TAHOMA SCHOOL DISTRICT NO. 409 PROPOSITION NO. 1 REPLACEMENT OF EXISTING EDUCATIONAL PROGRAMS AND OPERATIONS LEVY,20321,8056,2006,February,special election
TAHOMA SCHOOL DISTRICT NO. 409 PROPOSITION NO. 2 CAPITAL LEVY FOR TECHNOLOGY,20321,8056,2006,February,special election
Port of Seattle Commissioner - Position 3,1015738,547325,2005,November,general election
Auburn School District NO. 408 Director - Position 3,34176,16497,2005,November,general election
Auburn School District NO. 408 Director - Position 5,34176,16497,2005,November,general election
Bellevue School District No. 405 Director - Position 3,66236,37391,2005,November,general election
Bellevue School District No. 405 Director - Position 5,66236,37391,2005,November,general election
Cedar River Water & Sewer Commissioner - Position 1,12726,7104,2005,November,general election
City of Algona Council - Position 2,1301,632,2005,November,general election
City of Algona Council - Position 4,1301,632,2005,November,general election
City of Auburn Council - Position 2,19724,9423,2005,November,general election
City of Auburn Council - Position 4,19724,9423,2005,November,general election
City of Auburn Council - Position 6,19724,9423,2005,November,general election
City of Auburn Mayor,19724,9423,2005,November,general election
City of Auburn Municipal Court Judge,19724,9423,2005,November,general election
City of Bellevue Council - Position 2,64522,35996,2005,November,general election
City of Bellevue Council - Position 4,64522,35996,2005,November,general election
City of Bellevue Council - Position 6,64522,35996,2005,November,general election
City of Black Diamond Council - Position 2,2483,1309,2005,November,general election
City of Black Diamond Council - Position 4,2483,1309,2005,November,general election
City of Black Diamond Mayor,2483,1309,2005,November,general election
City of Bothell Council - Position 1,9129,5037,2005,November,general election
City of Bothell Council - Position 3,9129,5037,2005,November,general election
City of Bothell Council - Position 5,9129,5037,2005,November,general election
City of Bothell Council - Position 7,9129,5037,2005,November,general election
City of Burien Council - Position 1,16617,9049,2005,November,general election
City of Burien Council - Position 3,16617,9049,2005,November,general election
City of Burien Council - Position 5,16617,9049,2005,November,general election
City of Burien Council - Position 7,16617,9049,2005,November,general election
City of Carnation Council - Position 2,1006,538,2005,November,general election
City of Carnation Council - Position 4,1006,538,2005,November,general election
City of Clyde Hill Council - Position 1,2085,1330,2005,November,general election
City of Clyde Hill Council - Position 3,2085,1330,2005,November,general election
City of Clyde Hill Council - Position 5,2085,1330,2005,November,general election
City of Covington Council - Position 2,8794,4145,2005,November,general election
City of Covington Council - Position 4,8794,4145,2005,November,general election
City of Covington Council - Position 6,8794,4145,2005,November,general election
City of Des Moines Council - Position 1,15165,8003,2005,November,general election
City of Des Moines Council - Position 3,15165,8003,2005,November,general election
City of Des Moines Council - Position 5,15165,8003,2005,November,general election
City of Des Moines Council - Position 7,15165,8003,2005,November,general election
CITY OF DES MOINES PROPOSITION NO. 1 REGULAR TAX LEVY TO RESTORE FUNDS FOR ESSENTIAL LAW ENFORCEMENT SERVICES,15165,8003,2005,November,general election
City of Duvall Council - Position 1,3320,1865,2005,November,general election
City of Duvall Council - Position 3,3320,1865,2005,November,general election
City of Duvall Council - Position 4,3320,1865,2005,November,general election
City of Duvall Council - Position 5,3320,1865,2005,November,general election
City of Duvall Council - Position 6,3320,1865,2005,November,general election
City of Duvall Mayor,3320,1865,2005,November,general election
City of Enumclaw Council - Position 1,5979,3429,2005,November,general election
City of Enumclaw Council - Position 3,5979,3429,2005,November,general election
City of Enumclaw Council - Position 5,5979,3429,2005,November,general election
City of Enumclaw Council - Position 7,5979,3429,2005,November,general election
City of Enumclaw Mayor,5979,3429,2005,November,general election
City of Federal Way Council - Position 2,38863,18246,2005,November,general election
City of Federal Way Council - Position 4,38863,18246,2005,November,general election
City of Federal Way Council - Position 6,38863,18246,2005,November,general election
City of Federal Way Municipal Court Judge,38863,18246,2005,November,general election
City of Issaquah Council - Position 1,11319,6281,2005,November,general election
City of Issaquah Council - Position 3,11319,6281,2005,November,general election
City of Issaquah Council - Position 5,11319,6281,2005,November,general election
City of Issaquah Council - Position 7,11319,6281,2005,November,general election
City of Issaquah Mayor,11319,6281,2005,November,general election
City of Kenmore Council - Position 2,12047,6831,2005,November,general election
City of Kenmore Council - Position 4,12047,6831,2005,November,general election
City of Kenmore Council - Position 6,12047,6831,2005,November,general election
City of Kent Council - Position 2,34772,17039,2005,November,general election
City of Kent Council - Position 4,34772,17039,2005,November,general election
City of Kent Council - Position 6,34772,17039,2005,November,general election
City of Kent Mayor,34772,17039,2005,November,general election
City of Kent Municipal Court Judge - Position 1,34772,17039,2005,November,general election
City of Kent Municipal Court Judge - Position 2,34772,17039,2005,November,general election
City of Kirkland Council - Position 1,26441,13548,2005,November,general election
City of Kirkland Council - Position 2,26441,13548,2005,November,general election
City of Kirkland Council - Position 3,26441,13548,2005,November,general election
City of Kirkland Council - Position 5,26441,13548,2005,November,general election
City of Kirkland Council - Position 7,26441,13548,2005,November,general election
City of Lake Forest Park Council - Position 1,9090,5548,2005,November,general election
City of Lake Forest Park Council - Position 3,9090,5548,2005,November,general election
City of Lake Forest Park Council - Position 5,9090,5548,2005,November,general election
City of Lake Forest Park Council - Position 7,9090,5548,2005,November,general election
City of Maple Valley Council - Position 2,9644,5082,2005,November,general election
City of Maple Valley Council - Position 4,9644,5082,2005,November,general election
City of Maple Valley Council - Position 6,9644,5082,2005,November,general election
City of Medina Council - Position 1,2169,1459,2005,November,general election
City of Medina Council - Position 3,2169,1459,2005,November,general election
City of Medina Council - Position 5,2169,1459,2005,November,general election
City of Medina Council - Position 7,2169,1459,2005,November,general election
City of Mercer Island Council - Position 2,15695,9928,2005,November,general election
City of Mercer Island Council - Position 4,15695,9928,2005,November,general election
City of Mercer Island Council - Position 6,15695,9928,2005,November,general election
City of Milton Council - Position 1,538,321,2005,November,general election
City of Milton Council - Position 2,538,321,2005,November,general election
City of Milton Council - Position 3,538,321,2005,November,general election
City of Milton Council - Position 5,538,321,2005,November,general election
City of Milton Mayor,538,321,2005,November,general election
City of Newcastle Council - Position 5,5381,2947,2005,November,general election
City of Newcastle Council - Position 6,5381,2947,2005,November,general election
City of Newcastle Council - Position 7,5381,2947,2005,November,general election
City of Normandy Park Council - Position 2,4747,3204,2005,November,general election
City of Normandy Park Council - Position 4,4747,3204,2005,November,general election
City of Normandy Park Council - Position 6,4747,3204,2005,November,general election
City of North Bend Council - Position 1,2534,1313,2005,November,general election
City of North Bend Council - Position 2,2534,1313,2005,November,general election
City of North Bend Council - Position 4,2534,1313,2005,November,general election
City of Pacific Council - Position 2,2528,1014,2005,November,general election
City of Pacific Council - Position 3,2528,1014,2005,November,general election
City of Pacific Council - Position 4,2528,1014,2005,November,general election
City of Pacific Council - Position 5,2528,1014,2005,November,general election
City of Pacific Council - Position 7,2528,1014,2005,November,general election
CITY OF PACIFIC PROPOSITION NO. 1 AUTHORIZING REGULAR PROPERTY TAX LEVY,2528,1014,2005,November,general election
City of Redmond Council - Position 2,23818,11948,2005,November,general election
City of Redmond Council - Position 4,23818,11948,2005,November,general election
City of Redmond Council - Position 6,23818,11948,2005,November,general election
City of Renton Council - Position 1,26882,12902,2005,November,general election
City of Renton Council - Position 2,26882,12902,2005,November,general election
City of Renton Council - Position 6,26882,12902,2005,November,general election
City of Renton Municipal Court Judge,26882,12902,2005,November,general election
City of Sammamish Council - Position 1,23940,12637,2005,November,general election
City of Sammamish Council - Position 3,23940,12637,2005,November,general election
City of Sammamish Council - Position 5,23940,12637,2005,November,general election
City of Sammamish Council - Position 7,23940,12637,2005,November,general election
City of Seatac Council - Position 2,10221,4844,2005,November,general election
City of Seatac Council - Position 4,10221,4844,2005,November,general election
City of Seatac Council - Position 6,10221,4844,2005,November,general election
CITY OF SEATTLE ADVISORY MEASURE NO. 1 HEALTH CARE,349835,194061,2005,November,general election
City of Seattle City Attorney,349835,194061,2005,November,general election
City of Seattle Council - Position 2,349835,194061,2005,November,general election
City of Seattle Council - Position 4,349835,194061,2005,November,general election
City of Seattle Council - Position 6,349835,194061,2005,November,general election
City of Seattle Council - Position 8,349835,194061,2005,November,general election
City of Seattle Mayor,349835,194061,2005,November,general election
City of Shoreline Council - Position 1,31799,17924,2005,November,general election
City of Shoreline Council - Position 3,31799,17924,2005,November,general election
City of Shoreline Council - Position 5,31799,17924,2005,November,general election
City of Shoreline Council - Position 7,31799,17924,2005,November,general election
City of Snoqualmie Council - Position 1,3750,2111,2005,November,general election
City of Snoqualmie Council - Position 3,3750,2111,2005,November,general election
City of Snoqualmie Council - Position 4,3750,2111,2005,November,general election
City of Snoqualmie Council - Position 5,3750,2111,2005,November,general election
City of Snoqualmie Council - Position 6,3750,2111,2005,November,general election
City of Snoqualmie Council - Position 7,3750,2111,2005,November,general election
City of Snoqualmie Mayor,3750,2111,2005,November,general election
City of Tukwila Council - Position 1,6698,3008,2005,November,general election
City of Tukwila Council - Position 3,6698,3008,2005,November,general election
City of Tukwila Council - Position 5,6698,3008,2005,November,general election
City of Tukwila Council - Position 7,6698,3008,2005,November,general election
City of Woodinville Council - Position 1,5988,3214,2005,November,general election
City of Woodinville Council - Position 3,5988,3214,2005,November,general election
City of Woodinville Council - Position 5,5988,3214,2005,November,general election
City of Woodinville Council - Position 7,5988,3214,2005,November,general election
Coal Creek Utility District Commissioner - Position 1,6250,3382,2005,November,general election
Coal Creek Utility District Commissioner - Position 3,6250,3382,2005,November,general election
County Council County Council District No. 1,119931,69031,2005,November,general election
County Council County Council District No. 2,116323,60621,2005,November,general election
County Council County Council District No. 3,126108,67844,2005,November,general election
County Council County Council District No. 4,127895,72806,2005,November,general election
County Council County Council District No. 5,86093,42230,2005,November,general election
County Council County Council District No. 6,115735,64167,2005,November,general election
County Council County Council District No. 7,97020,47299,2005,November,general election
County Council County Council District No. 8,105164,57700,2005,November,general election
County Council County Council District No. 9,121469,65627,2005,November,general election
County Executive,1015738,547325,2005,November,general election
Court of Appeals Judges of the Court of Appeals - Position 2 Division No. 1 - District No. 1,1015738,547325,2005,November,general election
Covington Water District Commissioner - Position 1,25550,13324,2005,November,general election
Covington Water District Commissioner - Position 4,25550,13324,2005,November,general election
East Bellevue Comm Municipal Corp Council - Position 1,5530,2875,2005,November,general election
East Bellevue Comm Municipal Corp Council - Position 2,5530,2875,2005,November,general election
East Bellevue Comm Municipal Corp Council - Position 3,5530,2875,2005,November,general election
East Bellevue Comm Municipal Corp Council - Position 4,5530,2875,2005,November,general election
East Bellevue Comm Municipal Corp Council - Position 5,5530,2875,2005,November,general election
EAST BELLEVUE COMMUNITY MUNICIPAL CORPORATION PROPOSITION NO. 1 PROPOSITION TO CONTINUE EXISTENCE OF,5530,2875,2005,November,general election
Enumclaw School District No. 216 Director - Position 2,15314,8614,2005,November,general election
Enumclaw School District No. 216 Director - Position 5,15314,8614,2005,November,general election
Fall City Water District Commissioner - Position 1,1590,941,2005,November,general election
Federal Way Fire Department Commissioner - Position 1,53912,25799,2005,November,general election
Federal Way School District No. 210 Director - Position 1,59423,28710,2005,November,general election
Federal Way School District No. 210 Director - Position 4,59423,28710,2005,November,general election
Fife School District No. 417 Director - Position 3,2395,1242,2005,November,general election
Fife School District No. 417 Director - Position 4,2395,1242,2005,November,general election
Fife School District No. 417 Director - Position 5,2395,1242,2005,November,general election
Finn Hill Park District Commissioner - Position 2,9653,5105,2005,November,general election
Finn Hill Park District Commissioner - Position 3,9653,5105,2005,November,general election
Finn Hill Park District Commissioner - Position 5,9653,5105,2005,November,general election
Fire Protection District No. 10 Commissioner - Position 1,22057,12514,2005,November,general election
Fire Protection District No. 10 Commissioner - Position 2,22057,12514,2005,November,general election
Fire Protection District No. 16 Commissioner - Position 1,21972,12779,2005,November,general election
Fire Protection District No. 17 Commissioner - Position 1,693,390,2005,November,general election
Fire Protection District No. 17 Commissioner - Position 2,693,390,2005,November,general election
Fire Protection District No. 2 Commissioner - Position 1,21364,12253,2005,November,general election
Fire Protection District No. 20 Commissioner - Position 1,7318,3597,2005,November,general election
Fire Protection District No. 24 Commissioner - Position 1,14,8,2005,November,general election
Fire Protection District No. 25 Commissioner - Position 1,6770,3756,2005,November,general election
Fire Protection District No. 26 Commissioner - Position 1,15165,8003,2005,November,general election
Fire Protection District No. 27 Commissioner - Position 1,3338,1976,2005,November,general election
Fire Protection District No. 27 Commissioner - Position 2,3338,1976,2005,November,general election
Fire Protection District No. 27 Commissioner - Position 3,3338,1976,2005,November,general election
Fire Protection District No. 28 Commissioner - Position 1,5059,2864,2005,November,general election
Fire Protection District No. 34 Commissioner - Position 1,11647,6324,2005,November,general election
Fire Protection District No. 37 Commissioner - Position 1,25475,12859,2005,November,general election
Fire Protection District No. 38 Commissioner - Position 1,6741,3469,2005,November,general election
Fire Protection District No. 40 Commissioner - Position 1,19490,10042,2005,November,general election
FIRE PROTECTION DISTRICT NO. 40 PROPOSITION NO. 1 FIRE PROTECTION BONDS,19490,10042,2005,November,general election
Fire Protection District No. 41 Commissioner - Position 1,14998,7945,2005,November,general election
Fire Protection District No. 43 Commissioner - Position 1,20222,11200,2005,November,general election
Fire Protection District No. 44 Commissioner - Position 1,14811,7808,2005,November,general election
Fire Protection District No. 45 Commissioner - Position 1,6921,3975,2005,November,general election
Fire Protection District No. 50 Commissioner - Position 1,246,146,2005,November,general election
Fire Protection District No. 50 Commissioner - Position 3,246,146,2005,November,general election
GREENWOOD POINT/SOUTH COVE ANNEXATION AREA PROPOSITION NO. 1 ANNEXATION TO THE CITY OF ISSAQUAH,2331,1400,2005,November,general election
GREENWOOD POINT/SOUTH COVE ANNEXATION AREA PROPOSITION NO. 2 ASSUMPTION OF INDEBTEDNESS,2331,1400,2005,November,general election
Highlands Sewer District Commissioner - Position 1,212,150,2005,November,general election
Highline School District No. 401 Director - Position 2,57826,29984,2005,November,general election
Highline School District No. 401 Director - Position 3,57826,29984,2005,November,general election
Highline Water District Commissioner - Position 1,32286,16774,2005,November,general election
Houghton Comm Municipal Corp Council - Position 1,4373,2398,2005,November,general election
Houghton Comm Municipal Corp Council - Position 2,4373,2398,2005,November,general election
Houghton Comm Municipal Corp Council - Position 3,4373,2398,2005,November,general election
Houghton Comm Municipal Corp Council - Position 4,4373,2398,2005,November,general election
Houghton Comm Municipal Corp Council - Position 5,4373,2398,2005,November,general election
Houghton Comm Municipal Corp Council - Position 6,4373,2398,2005,November,general election
Houghton Comm Municipal Corp Council - Position 7,4373,2398,2005,November,general election
HOUGHTON COMMUNITY MUNICIPAL CORPORATION PROPOSITION NO. 1 PROPOSITION TO CNTINUE EXISTENCE OF,4373,2398,2005,November,general election
INITIATIVE TO THE LEGISLATURE 330,1015738,547325,2005,November,general election
INITIATIVE TO THE LEGISLATURE 336,1015738,547325,2005,November,general election
INITIATIVE TO THE PEOPLE 900,1015738,547325,2005,November,general election
INITIATIVE TO THE PEOPLE 901,1015738,547325,2005,November,general election
INITIATIVE TO THE PEOPLE 912,1015738,547325,2005,November,general election
Issaquah School District No. 411 Director - Position 2,50811,28050,2005,November,general election
Issaquah School District No. 411 Director - Position 4,50811,28050,2005,November,general election
Kent School District No. 415 Director - Position 4,70733,35867,2005,November,general election
Kent School District No. 415 Director - Position 5,70733,35867,2005,November,general election
King County Airport District Commissioner - Position 1,7679,5108,2005,November,general election
King County Airport District Commissioner - Position 2,7679,5108,2005,November,general election
King County Airport District Commissioner - Position 3,7679,5108,2005,November,general election
King County Cemetery District No. 1 Commissioner - Position 1,7679,5108,2005,November,general election
KLAHANIE ANNEXATION AREA PROPOSITION NO. 1 ANNEXATION TO THE CITY OF ISSAQUAH,5449,2902,2005,November,general election
KLAHANIE ANNEXATION AREA PROPOSITION NO. 2 ASSUMPTION OF INDEBTEDNESS,5449,2902,2005,November,general election
Lake Forest Park Water District Commissioner - Position 1,1735,1103,2005,November,general election
Lake Washington School District No. 414 Director - Position 3,92527,47693,2005,November,general election
Lake Washington School District No. 414 Director - Position 4,92527,47693,2005,November,general election
Lakehaven Utility District Commissioner - Position 1,55599,26938,2005,November,general election
Mercer Island School District No. 400 Director - Position 2,15695,9928,2005,November,general election
Mercer Island School District No. 400 Director - Position 4,15695,9928,2005,November,general election
Midway Sewer District Commissioner - Position 1,19385,9581,2005,November,general election
North Highline Fire District Commissioner - Position 1,13418,6158,2005,November,general election
Northeast Sammamish Sewer & Water Commissioner - Position 1,7883,4195,2005,November,general election
Northeast Sammamish Sewer & Water Commissioner - Position 2,7883,4195,2005,November,general election
Northshore School District No. 417 Director - Position 1,45118,24939,2005,November,general election
Northshore School District No. 417 Director - Position 4,45118,24939,2005,November,general election
Northshore School District No. 417 Director - Position 5,45118,24939,2005,November,general election
Northshore Utility District Commissioner - Position 1,44226,23393,2005,November,general election
Northshore Utility District Commissioner - Position 4,44226,23393,2005,November,general election
Port of Seattle Commissioner - Position 1,1015738,547325,2005,November,general election
Port of Seattle Commissioner - Position 4,1015738,547325,2005,November,general election
PROPOSITION NO. 1 VETERANS AND HUMAN SERVICES LEVY,1015738,547325,2005,November,general election
Public Hospital District No. 1 Commissioner - Position 1,127934,64815,2005,November,general election
Public Hospital District No. 2 Commissioner - Position 3,146748,77872,2005,November,general election
Public Hospital District No. 4 Commissioner - Position 3,20286,11144,2005,November,general election
Public Hospital District No. 4 Commissioner - Position 4,20286,11144,2005,November,general election
Race 1720,1015738,0,2005,November,general election
Renton School District No. 403 Director - Position 2,51136,25554,2005,November,general election
Renton School District No. 403 Director - Position 5,51136,25554,2005,November,general election
Riverview School District No. 407 Director - Position 1,10890,6203,2005,November,general election
Riverview School District No. 407 Director - Position 5,10890,6203,2005,November,general election
Ronald Wastewater District Commissioner - Position 1,21317,12474,2005,November,general election
Sammamish Plateau Water & Sewer Commissioner - Position 1,28789,15360,2005,November,general election
Sammamish Plateau Water & Sewer Commissioner - Position 4,28789,15360,2005,November,general election
SEATTLE POPULAR MONORAIL AUTH. PROPOSITION NO. 1 CONSTRUCTION OF MONORAIL BY MODIFYING PLAN,349835,194061,2005,November,general election
